series_id,year,period,period_name,value
LNS13023621,2004,M01,January,4383.0
LNS13023621,2003,M12,December,4510.0
LNS13023621,2003,M11,November,4671.0
LNS13023621,2003,M10,October,4827.0
LNS13023621,2003,M09,September,4959.0
LNS13023621,2003,M08,August,4994.0
LNS13023621,2003,M07,July,4955.0
LNS13023621,2003,M06,June,4983.0
LNS13023621,2003,M05,May,5102.0
LNS13023621,2003,M04,April,4807.0
LNS13023621,2003,M03,March,4758.0
LNS13023621,2003,M02,February,4786.0
LNS13023621,2003,M01,January,4713.0
LNS13023621,2002,M12,December,4775.0
LNS13023621,2002,M11,November,4743.0
LNS13023621,2002,M10,October,4698.0
LNS13023621,2002,M09,September,4544.0
LNS13023621,2002,M08,August,4591.0
LNS13023621,2002,M07,July,4608.0
LNS13023621,2002,M06,June,4639.0
LNS13023621,2002,M05,May,4650.0
LNS13023621,2002,M04,April,4624.0
LNS13023621,2002,M03,March,4441.0
LNS13023621,2002,M02,February,4449.0
LNS13023621,2002,M01,January,4491.0
LNS13023621,2001,M12,December,4455.0
LNS13023621,2001,M11,November,4476.0
LNS13023621,2001,M10,October,4328.0
LNS13023621,2001,M09,September,3630.0
LNS13023621,2001,M08,August,3485.0
LNS13023621,2001,M07,July,3357.0
LNS13023621,2001,M06,June,3300.0
LNS13023621,2001,M05,May,3171.0
LNS13023621,2001,M04,April,3084.0
LNS13023621,2001,M03,March,3053.0
LNS13023621,2001,M02,February,2902.0
LNS13023621,2001,M01,January,2803.0
LNS13023621,2000,M12,December,2612.0
LNS13023621,2000,M11,November,2518.0
LNS13023621,2000,M10,October,2462.0
LNS13023621,2000,M09,September,2524.0
LNS13023621,2000,M08,August,2641.0
LNS13023621,2000,M07,July,2477.0
LNS13023621,2000,M06,June,2442.0
LNS13023621,2000,M05,May,2460.0
LNS13023621,2000,M04,April,2298.0
LNS13023621,2000,M03,March,2521.0
LNS13023621,2000,M02,February,2655.0
LNS13023621,2000,M01,January,2527.0
LNS12032194,2019,M12,December,4134.0
LNS12032194,2019,M11,November,4233.0
LNS12032194,2019,M10,October,4358.0
LNS12032194,2019,M09,September,4320.0
LNS12032194,2019,M08,August,4393.0
LNS12032194,2019,M07,July,3952.0
LNS12032194,2019,M06,June,4397.0
LNS12032194,2019,M05,May,4362.0
LNS12032194,2019,M04,April,4687.0
LNS12032194,2019,M03,March,4507.0
LNS12032194,2019,M02,February,4345.0
LNS12032194,2019,M01,January,5190.0
LNS12032194,2018,M12,December,4627.0
LNS12032194,2018,M11,November,4665.0
LNS12032194,2018,M10,October,4553.0
LNS12032194,2018,M09,September,4625.0
LNS12032194,2018,M08,August,4400.0
LNS12032194,2018,M07,July,4607.0
LNS12032194,2018,M06,June,4835.0
LNS12032194,2018,M05,May,4940.0
LNS12032194,2018,M04,April,4946.0
LNS12032194,2018,M03,March,4983.0
LNS12032194,2018,M02,February,5119.0
LNS12032194,2018,M01,January,5033.0
LNS12032194,2017,M12,December,4940.0
LNS12032194,2017,M11,November,4745.0
LNS12032194,2017,M10,October,4857.0
LNS12032194,2017,M09,September,5138.0
LNS12032194,2017,M08,August,5301.0
LNS12032194,2017,M07,July,5320.0
LNS12032194,2017,M06,June,5381.0
LNS12032194,2017,M05,May,5259.0
LNS12032194,2017,M04,April,5272.0
LNS12032194,2017,M03,March,5462.0
LNS12032194,2017,M02,February,5562.0
LNS12032194,2017,M01,January,5762.0
LNS12032194,2016,M12,December,5607.0
LNS12032194,2016,M11,November,5685.0
LNS12032194,2016,M10,October,5949.0
LNS12032194,2016,M09,September,5882.0
LNS12032194,2016,M08,August,6033.0
LNS12032194,2016,M07,July,5950.0
LNS12032194,2016,M06,June,5791.0
LNS12032194,2016,M05,May,6488.0
LNS12032194,2016,M04,April,6011.0
LNS12032194,2016,M03,March,6057.0
LNS12032194,2016,M02,February,5938.0
LNS12032194,2016,M01,January,5937.0
LNS12032194,2015,M12,December,6075.0
LNS12032194,2015,M11,November,6170.0
LNS12032194,2015,M10,October,5813.0
LNS12032194,2015,M09,September,6042.0
LNS12032194,2015,M08,August,6418.0
LNS12032194,2015,M07,July,6253.0
LNS12032194,2015,M06,June,6388.0
LNS12032194,2015,M05,May,6634.0
LNS12032194,2015,M04,April,6611.0
LNS12032194,2015,M03,March,6633.0
LNS12032194,2015,M02,February,6665.0
LNS12032194,2015,M01,January,6808.0
LNS12032194,2014,M12,December,6856.0
LNS12032194,2014,M11,November,6898.0
LNS12032194,2014,M10,October,7025.0
LNS12032194,2014,M09,September,7020.0
LNS12032194,2014,M08,August,7177.0
LNS12032194,2014,M07,July,7402.0
LNS12032194,2014,M06,June,7422.0
LNS12032194,2014,M05,May,7254.0
LNS12032194,2014,M04,April,7509.0
LNS12032194,2014,M03,March,7435.0
LNS12032194,2014,M02,February,7299.0
LNS12032194,2014,M01,January,7296.0
LNS12032194,2013,M12,December,7827.0
LNS12032194,2013,M11,November,7718.0
LNS12032194,2013,M10,October,7936.0
LNS12032194,2013,M09,September,7764.0
LNS12032194,2013,M08,August,7816.0
LNS12032194,2013,M07,July,8099.0
LNS12032194,2013,M06,June,8103.0
LNS12032194,2013,M05,May,7937.0
LNS12032194,2013,M04,April,7964.0
LNS12032194,2013,M03,March,7722.0
LNS12032194,2013,M02,February,8178.0
LNS12032194,2013,M01,January,8151.0
LNS12032194,2012,M12,December,7943.0
LNS12032194,2012,M11,November,8166.0
LNS12032194,2012,M10,October,8203.0
LNS12032194,2012,M09,September,8671.0
LNS12032194,2012,M08,August,7974.0
LNS12032194,2012,M07,July,8082.0
LNS12032194,2012,M06,June,8072.0
LNS12032194,2012,M05,May,8101.0
LNS12032194,2012,M04,April,7913.0
LNS12032194,2012,M03,March,7775.0
LNS12032194,2012,M02,February,8238.0
LNS12032194,2012,M01,January,8305.0
LNS12032194,2011,M12,December,8171.0
LNS12032194,2011,M11,November,8447.0
LNS12032194,2011,M10,October,8657.0
LNS12032194,2011,M09,September,9166.0
LNS12032194,2011,M08,August,8788.0
LNS12032194,2011,M07,July,8281.0
LNS12032194,2011,M06,June,8427.0
LNS12032194,2011,M05,May,8576.0
LNS12032194,2011,M04,April,8652.0
LNS12032194,2011,M03,March,8645.0
LNS12032194,2011,M02,February,8464.0
LNS12032194,2011,M01,January,8470.0
LNS12032194,2010,M12,December,8935.0
LNS12032194,2010,M11,November,8873.0
LNS12032194,2010,M10,October,8837.0
LNS12032194,2010,M09,September,9246.0
LNS12032194,2010,M08,August,8800.0
LNS12032194,2010,M07,July,8500.0
LNS12032194,2010,M06,June,8577.0
LNS12032194,2010,M05,May,8845.0
LNS12032194,2010,M04,April,9178.0
LNS12032194,2010,M03,March,9233.0
LNS12032194,2010,M02,February,8936.0
LNS12032194,2010,M01,January,8530.0
LNS12032194,2009,M12,December,9098.0
LNS12032194,2009,M11,November,9114.0
LNS12032194,2009,M10,October,8979.0
LNS12032194,2009,M09,September,8847.0
LNS12032194,2009,M08,August,9029.0
LNS12032194,2009,M07,July,8891.0
LNS12032194,2009,M06,June,9024.0
LNS12032194,2009,M05,May,9113.0
LNS12032194,2009,M04,April,8908.0
LNS12032194,2009,M03,March,9145.0
LNS12032194,2009,M02,February,8796.0
LNS12032194,2009,M01,January,8046.0
LNS12032194,2008,M12,December,8029.0
LNS12032194,2008,M11,November,7311.0
LNS12032194,2008,M10,October,6690.0
LNS12032194,2008,M09,September,6148.0
LNS12032194,2008,M08,August,5851.0
LNS12032194,2008,M07,July,5930.0
LNS12032194,2008,M06,June,5540.0
LNS12032194,2008,M05,May,5286.0
LNS12032194,2008,M04,April,5220.0
LNS12032194,2008,M03,March,4904.0
LNS12032194,2008,M02,February,4902.0
LNS12032194,2008,M01,January,4846.0
LNS12032194,2007,M12,December,4618.0
LNS12032194,2007,M11,November,4494.0
LNS12032194,2007,M10,October,4325.0
LNS12032194,2007,M09,September,4521.0
LNS12032194,2007,M08,August,4576.0
LNS12032194,2007,M07,July,4410.0
LNS12032194,2007,M06,June,4342.0
LNS12032194,2007,M05,May,4473.0
LNS12032194,2007,M04,April,4313.0
LNS12032194,2007,M03,March,4253.0
LNS12032194,2007,M02,February,4220.0
LNS12032194,2007,M01,January,4279.0
LNS12032194,2006,M12,December,4187.0
LNS12032194,2006,M11,November,4190.0
LNS12032194,2006,M10,October,4352.0
LNS12032194,2006,M09,September,4115.0
LNS12032194,2006,M08,August,4195.0
LNS12032194,2006,M07,July,4303.0
LNS12032194,2006,M06,June,4318.0
LNS12032194,2006,M05,May,4111.0
LNS12032194,2006,M04,April,3900.0
LNS12032194,2006,M03,March,3972.0
LNS12032194,2006,M02,February,4174.0
LNS12032194,2006,M01,January,4123.0
LNS12032194,2005,M12,December,4115.0
LNS12032194,2005,M11,November,4219.0
LNS12032194,2005,M10,October,4269.0
LNS12032194,2005,M09,September,4675.0
LNS12032194,2005,M08,August,4491.0
LNS12032194,2005,M07,July,4400.0
LNS12032194,2005,M06,June,4432.0
LNS12032194,2005,M05,May,4315.0
LNS12032194,2005,M04,April,4278.0
LNS12032194,2005,M03,March,4388.0
LNS12032194,2005,M02,February,4250.0
LNS12032194,2005,M01,January,4389.0
LNS12032194,2004,M12,December,4427.0
LNS12032194,2004,M11,November,4547.0
LNS12032194,2004,M10,October,4820.0
LNS12032194,2004,M09,September,4487.0
LNS12032194,2004,M08,August,4474.0
LNS12032194,2004,M07,July,4449.0
LNS12032194,2004,M06,June,4443.0
LNS12032194,2004,M05,May,4588.0
LNS12032194,2004,M04,April,4568.0
LNS12032194,2004,M03,March,4742.0
LNS12032194,2004,M02,February,4549.0
LNS12032194,2004,M01,January,4705.0
LNS12032194,2003,M12,December,4750.0
LNS12032194,2003,M11,November,4862.0
LNS12032194,2003,M10,October,4813.0
LNS12032194,2003,M09,September,4882.0
LNS12032194,2003,M08,August,4419.0
LNS12032194,2003,M07,July,4648.0
LNS12032194,2003,M06,June,4592.0
LNS12032194,2003,M05,May,4570.0
LNS12032194,2003,M04,April,4798.0
LNS12032194,2003,M03,March,4652.0
LNS12032194,2003,M02,February,4844.0
LNS12032194,2003,M01,January,4607.0
LNS12032194,2002,M12,December,4321.0
LNS12032194,2002,M11,November,4329.0
LNS12032194,2002,M10,October,4314.0
LNS12032194,2002,M09,September,4329.0
LNS12032194,2002,M08,August,4301.0
LNS12032194,2002,M07,July,4145.0
LNS12032194,2002,M06,June,4048.0
LNS12032194,2002,M05,May,4103.0
LNS12032194,2002,M04,April,4199.0
LNS12032194,2002,M03,March,4101.0
LNS12032194,2002,M02,February,4289.0
LNS12032194,2002,M01,January,4112.0
LNS12032194,2001,M12,December,4393.0
LNS12032194,2001,M11,November,4317.0
LNS12032194,2001,M10,October,4437.0
LNS12032194,2001,M09,September,4233.0
LNS12032194,2001,M08,August,3380.0
LNS12032194,2001,M07,July,3556.0
LNS12032194,2001,M06,June,3792.0
LNS12032194,2001,M05,May,3439.0
LNS12032194,2001,M04,April,3289.0
LNS12032194,2001,M03,March,3280.0
LNS12032194,2001,M02,February,3296.0
LNS12032194,2001,M01,January,3332.0
LNS12032194,2000,M12,December,3243.0
LNS12032194,2000,M11,November,3467.0
LNS12032194,2000,M10,October,3179.0
LNS12032194,2000,M09,September,3217.0
LNS12032194,2000,M08,August,3211.0
LNS12032194,2000,M07,July,3144.0
LNS12032194,2000,M06,June,3209.0
LNS12032194,2000,M05,May,3283.0
LNS12032194,2000,M04,April,3186.0
LNS12032194,2000,M03,March,3231.0
LNS12032194,2000,M02,February,3167.0
LNS12032194,2000,M01,January,3208.0
LNS12500000,2019,M12,December,131675.0
LNS12500000,2019,M11,November,131490.0
LNS12500000,2019,M10,October,131590.0
LNS12500000,2019,M09,September,131280.0
LNS12500000,2019,M08,August,130921.0
LNS12500000,2019,M07,July,130693.0
LNS12500000,2019,M06,June,130453.0
LNS12500000,2019,M05,May,129882.0
LNS12500000,2019,M04,April,129780.0
LNS12500000,2019,M03,March,129744.0
LNS12500000,2019,M02,February,129955.0
LNS12500000,2019,M01,January,129696.0
LNS12500000,2018,M12,December,129618.0
LNS12500000,2018,M11,November,129632.0
LNS12500000,2018,M10,October,129240.0
LNS12500000,2018,M09,September,129029.0
LNS12500000,2018,M08,August,128704.0
LNS12500000,2018,M07,July,129213.0
LNS12500000,2018,M06,June,128859.0
LNS12500000,2018,M05,May,128805.0
LNS12500000,2018,M04,April,127935.0
LNS12500000,2018,M03,March,127447.0
LNS12500000,2018,M02,February,127544.0
LNS12500000,2018,M01,January,126964.0
LNS12500000,2017,M12,December,126459.0
LNS12500000,2017,M11,November,126588.0
LNS12500000,2017,M10,October,126656.0
LNS12500000,2017,M09,September,126780.0
LNS12500000,2017,M08,August,126007.0
LNS12500000,2017,M07,July,126113.0
LNS12500000,2017,M06,June,126180.0
LNS12500000,2017,M05,May,125727.0
LNS12500000,2017,M04,April,126092.0
LNS12500000,2017,M03,March,125626.0
LNS12500000,2017,M02,February,124884.0
LNS12500000,2017,M01,January,124553.0
LNS12500000,2016,M12,December,124126.0
LNS12500000,2016,M11,November,124076.0
LNS12500000,2016,M10,October,124109.0
LNS12500000,2016,M09,September,124237.0
LNS12500000,2016,M08,August,124594.0
LNS12500000,2016,M07,July,124076.0
LNS12500000,2016,M06,June,123784.0
LNS12500000,2016,M05,May,123314.0
LNS12500000,2016,M04,April,123214.0
LNS12500000,2016,M03,March,123590.0
LNS12500000,2016,M02,February,123004.0
LNS12500000,2016,M01,January,123036.0
LNS12500000,2015,M12,December,122757.0
LNS12500000,2015,M11,November,122182.0
LNS12500000,2015,M10,October,122094.0
LNS12500000,2015,M09,September,121760.0
LNS12500000,2015,M08,August,122067.0
LNS12500000,2015,M07,July,121642.0
LNS12500000,2015,M06,June,121021.0
LNS12500000,2015,M05,May,121514.0
LNS12500000,2015,M04,April,120813.0
LNS12500000,2015,M03,March,120981.0
LNS12500000,2015,M02,February,120658.0
LNS12500000,2015,M01,January,120452.0
LNS12500000,2014,M12,December,120138.0
LNS12500000,2014,M11,November,119717.0
LNS12500000,2014,M10,October,119787.0
LNS12500000,2014,M09,September,119306.0
LNS12500000,2014,M08,August,118715.0
LNS12500000,2014,M07,July,118426.0
LNS12500000,2014,M06,June,118229.0
LNS12500000,2014,M05,May,118791.0
LNS12500000,2014,M04,April,118433.0
LNS12500000,2014,M03,March,117959.0
LNS12500000,2014,M02,February,117734.0
LNS12500000,2014,M01,January,117468.0
LNS12500000,2013,M12,December,117394.0
LNS12500000,2013,M11,November,117078.0
LNS12500000,2013,M10,October,116352.0
LNS12500000,2013,M09,September,116846.0
LNS12500000,2013,M08,August,116417.0
LNS12500000,2013,M07,July,116201.0
LNS12500000,2013,M06,June,116166.0
LNS12500000,2013,M05,May,116240.0
LNS12500000,2013,M04,April,116014.0
LNS12500000,2013,M03,March,115808.0
LNS12500000,2013,M02,February,115695.0
LNS12500000,2013,M01,January,115653.0
LNS12500000,2012,M12,December,115791.0
LNS12500000,2012,M11,November,115655.0
LNS12500000,2012,M10,October,115570.0
LNS12500000,2012,M09,September,115252.0
LNS12500000,2012,M08,August,114736.0
LNS12500000,2012,M07,July,114575.0
LNS12500000,2012,M06,June,114749.0
LNS12500000,2012,M05,May,114233.0
LNS12500000,2012,M04,April,114371.0
LNS12500000,2012,M03,March,115024.0
LNS12500000,2012,M02,February,114141.0
LNS12500000,2012,M01,January,113755.0
LNS12500000,2011,M12,December,113774.0
LNS12500000,2011,M11,November,113213.0
LNS12500000,2011,M10,October,112923.0
LNS12500000,2011,M09,September,112544.0
LNS12500000,2011,M08,August,112723.0
LNS12500000,2011,M07,July,112193.0
LNS12500000,2011,M06,June,112001.0
LNS12500000,2011,M05,May,112263.0
LNS12500000,2011,M04,April,112222.0
LNS12500000,2011,M03,March,112350.0
LNS12500000,2011,M02,February,112352.0
LNS12500000,2011,M01,January,112248.0
LNS12500000,2010,M12,December,111900.0
LNS12500000,2010,M11,November,111343.0
LNS12500000,2010,M10,October,111723.0
LNS12500000,2010,M09,September,111926.0
LNS12500000,2010,M08,August,111847.0
LNS12500000,2010,M07,July,112248.0
LNS12500000,2010,M06,June,112608.0
LNS12500000,2010,M05,May,112539.0
LNS12500000,2010,M04,April,111854.0
LNS12500000,2010,M03,March,111162.0
LNS12500000,2010,M02,February,110778.0
LNS12500000,2010,M01,January,110613.0
LNS12500000,2009,M12,December,110559.0
LNS12500000,2009,M11,November,111211.0
LNS12500000,2009,M10,October,110949.0
LNS12500000,2009,M09,September,111513.0
LNS12500000,2009,M08,August,112106.0
LNS12500000,2009,M07,July,112406.0
LNS12500000,2009,M06,June,112745.0
LNS12500000,2009,M05,May,112929.0
LNS12500000,2009,M04,April,113298.0
LNS12500000,2009,M03,March,113607.0
LNS12500000,2009,M02,February,114783.0
LNS12500000,2009,M01,January,115818.0
LNS12500000,2008,M12,December,117096.0
LNS12500000,2008,M11,November,118397.0
LNS12500000,2008,M10,October,119349.0
LNS12500000,2008,M09,September,119724.0
LNS12500000,2008,M08,August,119534.0
LNS12500000,2008,M07,July,120206.0
LNS12500000,2008,M06,June,120388.0
LNS12500000,2008,M05,May,120766.0
LNS12500000,2008,M04,April,120708.0
LNS12500000,2008,M03,March,121426.0
LNS12500000,2008,M02,February,121474.0
LNS12500000,2008,M01,January,121435.0
LNS12500000,2007,M12,December,121609.0
LNS12500000,2007,M11,November,121875.0
LNS12500000,2007,M10,October,121378.0
LNS12500000,2007,M09,September,121232.0
LNS12500000,2007,M08,August,120824.0
LNS12500000,2007,M07,July,120960.0
LNS12500000,2007,M06,June,120689.0
LNS12500000,2007,M05,May,120902.0
LNS12500000,2007,M04,April,120325.0
LNS12500000,2007,M03,March,121168.0
LNS12500000,2007,M02,February,121020.0
LNS12500000,2007,M01,January,121159.0
LNS12500000,2006,M12,December,120793.0
LNS12500000,2006,M11,November,120573.0
LNS12500000,2006,M10,October,120609.0
LNS12500000,2006,M09,September,120308.0
LNS12500000,2006,M08,August,119948.0
LNS12500000,2006,M07,July,119680.0
LNS12500000,2006,M06,June,119615.0
LNS12500000,2006,M05,May,119033.0
LNS12500000,2006,M04,April,119336.0
LNS12500000,2006,M03,March,119175.0
LNS12500000,2006,M02,February,118667.0
LNS12500000,2006,M01,January,118337.0
LNS12500000,2005,M12,December,118129.0
LNS12500000,2005,M11,November,117580.0
LNS12500000,2005,M10,October,117552.0
LNS12500000,2005,M09,September,117355.0
LNS12500000,2005,M08,August,117604.0
LNS12500000,2005,M07,July,117278.0
LNS12500000,2005,M06,June,117305.0
LNS12500000,2005,M05,May,116960.0
LNS12500000,2005,M04,April,116639.0
LNS12500000,2005,M03,March,115765.0
LNS12500000,2005,M02,February,115649.0
LNS12500000,2005,M01,January,116007.0
LNS12500000,2004,M12,December,115501.0
LNS12500000,2004,M11,November,115284.0
LNS12500000,2004,M10,October,114828.0
LNS12500000,2004,M09,September,114854.0
LNS12500000,2004,M08,August,114716.0
LNS12500000,2004,M07,July,114338.0
LNS12500000,2004,M06,June,114312.0
LNS12500000,2004,M05,May,114016.0
LNS12500000,2004,M04,April,114087.0
LNS12500000,2004,M03,March,114015.0
LNS12500000,2004,M02,February,114193.0
LNS12500000,2004,M01,January,113905.0
LNS12500000,2003,M12,December,114366.0
LNS12500000,2003,M11,November,113892.0
LNS12500000,2003,M10,October,113583.0
LNS12500000,2003,M09,September,113208.0
LNS12500000,2003,M08,August,113082.0
LNS12500000,2003,M07,July,113313.0
LNS12500000,2003,M06,June,113056.0
LNS12500000,2003,M05,May,112991.0
LNS12500000,2003,M04,April,113168.0
LNS12500000,2003,M03,March,113174.0
LNS12500000,2003,M02,February,113285.0
LNS12500000,2003,M01,January,112746.0
LNS12500000,2002,M12,December,112629.0
LNS12500000,2002,M11,November,112771.0
LNS12500000,2002,M10,October,113425.0
LNS12500000,2002,M09,September,113433.0
LNS12500000,2002,M08,August,112942.0
LNS12500000,2002,M07,July,112354.0
LNS12500000,2002,M06,June,112388.0
LNS12500000,2002,M05,May,112509.0
LNS12500000,2002,M04,April,112279.0
LNS12500000,2002,M03,March,112616.0
LNS12500000,2002,M02,February,112635.0
LNS12500000,2002,M01,January,112447.0
LNS12500000,2001,M12,December,112339.0
LNS12500000,2001,M11,November,112724.0
LNS12500000,2001,M10,October,112766.0
LNS12500000,2001,M09,September,113165.0
LNS12500000,2001,M08,August,113120.0
LNS12500000,2001,M07,July,113969.0
LNS12500000,2001,M06,June,113850.0
LNS12500000,2001,M05,May,113950.0
LNS12500000,2001,M04,April,114214.0
LNS12500000,2001,M03,March,114617.0
LNS12500000,2001,M02,February,114006.0
LNS12500000,2001,M01,January,114262.0
LNS12500000,2000,M12,December,114289.0
LNS12500000,2000,M11,November,114076.0
LNS12500000,2000,M10,October,114124.0
LNS12500000,2000,M09,September,113986.0
LNS12500000,2000,M08,August,113812.0
LNS12500000,2000,M07,July,113670.0
LNS12500000,2000,M06,June,114057.0
LNS12500000,2000,M05,May,113798.0
LNS12500000,2000,M04,April,114390.0
LNS12500000,2000,M03,March,113490.0
LNS12500000,2000,M02,February,113367.0
LNS12500000,2000,M01,January,113189.0
LNS12600000,2019,M12,December,27014.0
LNS12600000,2019,M11,November,27062.0
LNS12600000,2019,M10,October,26905.0
LNS12600000,2019,M09,September,27004.0
LNS12600000,2019,M08,August,26890.0
LNS12600000,2019,M07,July,26921.0
LNS12600000,2019,M06,June,26827.0
LNS12600000,2019,M05,May,27154.0
LNS12600000,2019,M04,April,26972.0
LNS12600000,2019,M03,March,27058.0
LNS12600000,2019,M02,February,26837.0
LNS12600000,2019,M01,January,26637.0
LNS12600000,2018,M12,December,27032.0
LNS12600000,2018,M11,November,27038.0
LNS12600000,2018,M10,October,27130.0
LNS12600000,2018,M09,September,26983.0
LNS12600000,2018,M08,August,26821.0
LNS12600000,2018,M07,July,27032.0
LNS12600000,2018,M06,June,26979.0
LNS12600000,2018,M05,May,26990.0
LNS12600000,2018,M04,April,27453.0
LNS12600000,2018,M03,March,27869.0
LNS12600000,2018,M02,February,27561.0
LNS12600000,2018,M01,January,27321.0
LNS12600000,2017,M12,December,27316.0
LNS12600000,2017,M11,November,27181.0
LNS12600000,2017,M10,October,26990.0
LNS12600000,2017,M09,September,27513.0
LNS12600000,2017,M08,August,27518.0
LNS12600000,2017,M07,July,27600.0
LNS12600000,2017,M06,June,27168.0
LNS12600000,2017,M05,May,27479.0
LNS12600000,2017,M04,April,27202.0
LNS12600000,2017,M03,March,27501.0
LNS12600000,2017,M02,February,27554.0
LNS12600000,2017,M01,January,27428.0
LNS12600000,2016,M12,December,27921.0
LNS12600000,2016,M11,November,27892.0
LNS12600000,2016,M10,October,27645.0
LNS12600000,2016,M09,September,27538.0
LNS12600000,2016,M08,August,27208.0
LNS12600000,2016,M07,July,27569.0
LNS12600000,2016,M06,June,27559.0
LNS12600000,2016,M05,May,28008.0
LNS12600000,2016,M04,April,27783.0
LNS12600000,2016,M03,March,27660.0
LNS12600000,2016,M02,February,27827.0
LNS12600000,2016,M01,January,27517.0
LNS12600000,2015,M12,December,27371.0
LNS12600000,2015,M11,November,27295.0
LNS12600000,2015,M10,October,27251.0
LNS12600000,2015,M09,September,27035.0
LNS12600000,2015,M08,August,27062.0
LNS12600000,2015,M07,July,27211.0
LNS12600000,2015,M06,June,27778.0
LNS12600000,2015,M05,May,27355.0
LNS12600000,2015,M04,April,27645.0
LNS12600000,2015,M03,March,27126.0
LNS12600000,2015,M02,February,27389.0
LNS12600000,2015,M01,January,27559.0
LNS12600000,2014,M12,December,27473.0
LNS12600000,2014,M11,November,27696.0
LNS12600000,2014,M10,October,27772.0
LNS12600000,2014,M09,September,27461.0
LNS12600000,2014,M08,August,27814.0
LNS12600000,2014,M07,July,28028.0
LNS12600000,2014,M06,June,28023.0
LNS12600000,2014,M05,May,27105.0
LNS12600000,2014,M04,April,27170.0
LNS12600000,2014,M03,March,27620.0
LNS12600000,2014,M02,February,27379.0
LNS12600000,2014,M01,January,27574.0
LNS12600000,2013,M12,December,27418.0
LNS12600000,2013,M11,November,27379.0
LNS12600000,2013,M10,October,27323.0
LNS12600000,2013,M09,September,27552.0
LNS12600000,2013,M08,August,27896.0
LNS12600000,2013,M07,July,28145.0
LNS12600000,2013,M06,June,27863.0
LNS12600000,2013,M05,May,27715.0
LNS12600000,2013,M04,April,27584.0
LNS12600000,2013,M03,March,27439.0
LNS12600000,2013,M02,February,27584.0
LNS12600000,2013,M01,January,27546.0
LNS12600000,2012,M12,December,27580.0
LNS12600000,2012,M11,November,27545.0
LNS12600000,2012,M10,October,27975.0
LNS12600000,2012,M09,September,27810.0
LNS12600000,2012,M08,August,27600.0
LNS12600000,2012,M07,July,27746.0
LNS12600000,2012,M06,June,27674.0
LNS12600000,2012,M05,May,28054.0
LNS12600000,2012,M04,April,27508.0
LNS12600000,2012,M03,March,27023.0
LNS12600000,2012,M02,February,27582.0
LNS12600000,2012,M01,January,27834.0
LNS12600000,2011,M12,December,27168.0
LNS12600000,2011,M11,November,27434.0
LNS12600000,2011,M10,October,27474.0
LNS12600000,2011,M09,September,27644.0
LNS12600000,2011,M08,August,27296.0
LNS12600000,2011,M07,July,27432.0
LNS12600000,2011,M06,June,27469.0
LNS12600000,2011,M05,May,27381.0
LNS12600000,2011,M04,April,27333.0
LNS12600000,2011,M03,March,27282.0
LNS12600000,2011,M02,February,26872.0
LNS12600000,2011,M01,January,26987.0
LNS12600000,2010,M12,December,27419.0
LNS12600000,2010,M11,November,27561.0
LNS12600000,2010,M10,October,27353.0
LNS12600000,2010,M09,September,27459.0
LNS12600000,2010,M08,August,27703.0
LNS12600000,2010,M07,July,26991.0
LNS12600000,2010,M06,June,26658.0
LNS12600000,2010,M05,May,26692.0
LNS12600000,2010,M04,April,27386.0
LNS12600000,2010,M03,March,27558.0
LNS12600000,2010,M02,February,27627.0
LNS12600000,2010,M01,January,27781.0
LNS12600000,2009,M12,December,27479.0
LNS12600000,2009,M11,November,27327.0
LNS12600000,2009,M10,October,27462.0
LNS12600000,2009,M09,September,27273.0
LNS12600000,2009,M08,August,27509.0
LNS12600000,2009,M07,July,27737.0
LNS12600000,2009,M06,June,27459.0
LNS12600000,2009,M05,May,27239.0
LNS12600000,2009,M04,April,27279.0
LNS12600000,2009,M03,March,27069.0
LNS12600000,2009,M02,February,26722.0
LNS12600000,2009,M01,January,26377.0
LNS12600000,2008,M12,December,26333.0
LNS12600000,2008,M11,November,25666.0
LNS12600000,2008,M10,October,25508.0
LNS12600000,2008,M09,September,25327.0
LNS12600000,2008,M08,August,25595.0
LNS12600000,2008,M07,July,25288.0
LNS12600000,2008,M06,June,25416.0
LNS12600000,2008,M05,May,25063.0
LNS12600000,2008,M04,April,25352.0
LNS12600000,2008,M03,March,24715.0
LNS12600000,2008,M02,February,24692.0
LNS12600000,2008,M01,January,25067.0
LNS12600000,2007,M12,December,24745.0
LNS12600000,2007,M11,November,24758.0
LNS12600000,2007,M10,October,24680.0
LNS12600000,2007,M09,September,24996.0
LNS12600000,2007,M08,August,24753.0
LNS12600000,2007,M07,July,24897.0
LNS12600000,2007,M06,June,25435.0
LNS12600000,2007,M05,May,24932.0
LNS12600000,2007,M04,April,25143.0
LNS12600000,2007,M03,March,25144.0
LNS12600000,2007,M02,February,25016.0
LNS12600000,2007,M01,January,24986.0
LNS12600000,2006,M12,December,25226.0
LNS12600000,2006,M11,November,24958.0
LNS12600000,2006,M10,October,24784.0
LNS12600000,2006,M09,September,24549.0
LNS12600000,2006,M08,August,24629.0
LNS12600000,2006,M07,July,24477.0
LNS12600000,2006,M06,June,24774.0
LNS12600000,2006,M05,May,24989.0
LNS12600000,2006,M04,April,24325.0
LNS12600000,2006,M03,March,24542.0
LNS12600000,2006,M02,February,24731.0
LNS12600000,2006,M01,January,24884.0
LNS12600000,2005,M12,December,24674.0
LNS12600000,2005,M11,November,24915.0
